claim_amount,premium_amount,policy_age,repeat_claims,fraud_flag
17859.11,42539.19,823,0,0
9710.73,26662.05,37,1,0
28221.3,57652.85,920,1,0
51010.01,87495.54,875,1,0
156640.05,86876.01,10,3,1
49106.8,74547.29,96,1,0
12545.29,27042.79,157,0,0
2396.39,6175.47,441,2,0
27590.61,50455.32,701,2,0
2272.15,14850.81,633,2,0
93648.67,83920.33,4,6,1
7391.86,12816.94,670,0,0
21435.48,39642.38,217,1,0
43168.83,88113.95,808,1,0
9970.87,24503.8,941,1,0
27238.32,54055.9,516,0,0
18939.41,83200.88,860,2,0
53043.96,77348.09,560,0,0
10972.65,29807.97,528,2,0
32933.55,27207.92,6,4,1
14296.53,29484.13,333,1,0
28281.46,45470.4,513,2,0
23695.77,58247.25,689,2,0
9108.84,63475.94,45,0,0
5430.07,34783.1,424,2,0
9883.49,70985.68,807,0,0
7981.6,20231.79,436,1,0
24136.79,82073.06,972,2,0
11819.79,47105.46,328,1,0
22202.98,43865.79,317,1,0
3539.01,28515.0,945,2,0
5017.1,14886.93,947,1,0
21747.78,77331.26,50,2,0
87269.37,49726.73,2,3,1
82726.97,55995.38,7,6,1
11412.53,56867.05,848,2,0
171140.0,95583.62,9,5,1
139397.6,70098.57,1,3,1
3881.79,17218.87,402,0,0
5122.69,11692.05,283,2,0
40188.12,72707.37,67,1,0
2071.62,10075.6,170,0,0
111398.71,87874.09,9,6,1
27192.9,82264.03,812,2,0
110936.75,84025.82,9,4,1
10415.42,44391.05,773,2,0
52243.15,96656.89,592,0,0
21795.01,37092.56,220,2,0
19185.15,31618.37,619,1,0
9125.16,21647.69,842,1,0
13469.87,37435.01,622,2,0
103404.53,82551.39,1,4,1
8869.9,32734.01,115,1,0
11564.06,72608.75,979,0,0
21281.65,12176.31,4,6,1
21140.25,35463.78,235,2,0
112107.97,94833.96,8,5,1
4042.82,36527.78,508,0,0
8442.25,52329.24,722,2,0
11417.3,21425.0,446,0,0
4800.92,11834.63,284,0,0
13479.06,21931.55,228,2,0
33049.76,66121.78,114,0,0
36324.26,73244.01,806,0,0
122562.49,64567.86,8,4,1
21283.1,56800.88,410,0,0
25922.69,61414.52,577,0,0
27519.17,53689.76,600,0,0
104551.0,67862.06,7,6,1
8620.31,30290.09,200,2,0
9101.63,18890.18,413,1,0
18512.28,42923.68,357,1,0
2191.22,18064.92,881,0,0
33484.55,70269.89,915,1,0
62862.75,99685.96,901,2,0
37622.73,95323.36,667,2,0
17747.99,45535.97,496,0,0
27430.32,98243.0,239,2,0
43596.62,68727.14,430,2,0
3076.39,23862.85,329,2,0
21187.69,80905.57,804,1,0
13569.18,74837.56,556,2,0
8240.61,42690.05,219,0,0
10565.94,29726.19,363,0,0
20046.24,40042.84,538,1,0
86188.45,56915.34,4,5,1
26617.25,48735.71,793,2,0
26064.5,77606.13,378,2,0
40078.79,61981.92,932,1,0
14624.52,28742.46,104,1,0
43880.61,26113.51,2,4,1
9530.78,79722.23,118,1,0
96568.76,77764.99,6,3,1
10657.23,7285.73,5,5,1
26394.4,40607.49,220,2,0
89467.98,47531.98,8,4,1
41416.25,34212.18,3,4,1
28986.61,79111.72,675,1,0
4114.61,30282.76,893,0,0
37516.04,65055.47,397,1,0
27098.0,84263.41,607,1,0
3876.19,22511.81,876,1,0
79450.3,78655.86,7,4,1
49061.62,31290.87,6,3,1
8124.53,73061.73,333,1,0
32850.89,98546.57,258,2,0
21699.63,98762.04,107,0,0
15417.22,40782.62,734,2,0
152823.49,82654.19,9,3,1
17452.31,25530.94,253,0,0
37463.01,94886.24,811,1,0
42460.5,96702.48,951,0,0
20797.85,32399.65,776,0,0
28658.0,54219.31,488,1,0
49368.57,79084.69,620,1,0
11163.68,20828.82,306,1,0
8996.26,89617.86,129,2,0
9386.91,19888.98,897,1,0
19720.21,84242.03,298,1,0
151016.9,76034.03,9,4,1
23096.84,50308.66,469,1,0
4462.79,34796.58,651,1,0
132068.48,71537.19,4,5,1
29888.77,86823.39,926,2,0
87362.78,77878.66,10,6,1
2567.34,5620.93,101,2,0
34742.58,69133.32,666,0,0
7254.46,31179.14,116,1,0
18625.91,12415.79,4,6,1
56303.34,82548.19,701,1,0
33289.25,64165.65,500,1,0
56634.27,95987.99,739,0,0
25032.12,71757.26,479,0,0
110096.51,92550.83,8,3,1
21307.23,35742.43,641,2,0
11730.74,29344.14,130,1,0
10629.83,24529.93,341,0,0
52719.2,83611.61,76,2,0
5418.55,21739.29,669,0,0
5039.88,31624.92,434,0,0
37213.48,91572.44,386,2,0
1633.83,13935.94,683,2,0
27065.69,58142.7,484,0,0
19785.19,55519.75,974,2,0
11851.24,44905.56,398,1,0
15431.7,51953.19,326,1,0
71511.58,48177.89,1,5,1
66518.04,43433.74,10,3,1
118702.94,94934.81,2,6,1
5797.51,32239.4,309,2,0
12199.41,21117.54,997,1,0
3227.12,13109.47,965,2,0
7965.58,54700.91,697,1,0
20507.95,78674.28,369,1,0
12836.15,46117.17,270,0,0
75762.86,67908.87,4,4,1
4900.1,10724.13,995,2,0
126389.91,87377.36,8,3,1
10962.34,70777.41,959,1,0
139503.38,71276.88,2,3,1
29809.25,59013.98,166,2,0
9066.07,20494.44,323,2,0
16833.33,41956.13,838,2,0
12530.93,94087.56,70,0,0
61925.04,95891.6,311,0,0
78139.94,62410.06,1,3,1
12025.94,32896.22,678,2,0
13147.6,50840.8,187,0,0
9791.81,23889.96,778,1,0
5227.41,18059.59,440,2,0
98847.5,67312.51,6,6,1
11361.97,37800.11,106,1,0
17655.54,32408.41,285,0,0
21695.35,63648.97,998,1,0
137417.5,82377.45,1,5,1
20656.96,35924.01,629,2,0
25832.8,42243.61,153,0,0
7244.18,11321.13,267,2,0
33504.2,92874.85,290,2,0
15824.52,7977.02,9,5,1
16874.53,11059.4,5,3,1
9577.26,34649.94,974,0,0
6445.4,37839.73,757,1,0
36161.78,85479.8,882,0,0
148609.44,95887.38,8,6,1
11108.4,25766.03,299,1,0
62481.2,92674.44,211,0,0
26839.52,48388.81,968,1,0
34312.68,60011.43,982,2,0
18948.37,60575.4,637,1,0
47826.11,36890.22,5,3,1
40978.1,92360.73,690,0,0
49213.93,77056.97,253,2,0
5662.84,27330.83,769,1,0
17007.85,56694.72,962,1,0
20689.28,62979.96,712,1,0
12245.51,43211.12,825,1,0
5293.68,23215.03,915,1,0
62423.03,90532.23,916,2,0
25693.28,67614.98,592,1,0
19279.39,72290.13,676,0,0
17446.93,43420.07,608,0,0
15940.9,40077.12,891,2,0
8368.55,13239.11,39,1,0
11464.98,9634.05,8,6,1
20532.82,97116.57,141,2,0
3225.01,9916.74,874,1,0
26212.24,64882.75,751,1,0
6445.68,10793.53,329,1,0
37986.42,65854.01,989,0,0
68614.06,54284.85,9,4,1
20578.29,29438.16,516,2,0
18670.49,38994.43,440,0,0
97876.24,68750.78,7,6,1
29924.66,24982.3,5,3,1
22506.78,17538.37,1,3,1
20212.8,82680.81,180,0,0
2818.41,8253.47,575,2,0
61608.85,88524.73,683,1,0
31624.13,57101.85,621,1,0
13857.54,44044.09,322,1,0
11115.0,16534.81,977,0,0
6657.63,35153.15,744,2,0
1494.45,6055.15,121,2,0
179416.17,91465.4,8,6,1
21755.52,60305.68,808,1,0
96934.65,60430.32,5,5,1
25400.26,16642.09,1,5,1
24887.91,38829.92,722,1,0
41102.64,24332.41,6,3,1
15818.99,83804.96,637,2,0
17547.61,84369.63,403,1,0
7218.75,11022.42,884,2,0
109841.39,78089.86,5,3,1
50367.71,86864.36,86,1,0
10737.57,51611.99,518,1,0
26825.64,69416.19,109,2,0
40053.76,88916.44,424,0,0
3192.46,7735.47,291,2,0
97563.49,49531.23,6,6,1
9407.15,51658.33,707,1,0
5177.44,11773.95,717,0,0
57071.63,93061.14,89,2,0
61109.46,95158.58,839,2,0
37519.8,72660.09,676,0,0
70301.36,37591.3,10,5,1
45673.85,97457.46,511,2,0
40086.44,96215.76,938,2,0
30569.16,83383.56,368,1,0
5901.93,11118.85,36,1,0
16247.38,29149.84,560,2,0
23275.82,50872.66,174,0,0
44893.61,89098.15,995,0,0
46784.6,38664.54,7,6,1
5739.29,13808.24,907,1,0
41465.68,68605.05,735,0,0
8983.32,52598.95,770,2,0
9435.63,26626.11,917,2,0
15110.8,92226.75,148,1,0
10045.0,46494.75,678,0,0
2980.6,24226.7,412,1,0
20108.1,90355.73,565,2,0
33050.04,47302.28,970,0,0
130735.38,71072.96,8,6,1
6252.08,12471.84,484,1,0
30087.74,23734.69,10,6,1
8101.2,16612.89,191,2,0
13873.49,24386.13,943,2,0
41209.83,78475.86,651,1,0
47879.33,69618.02,208,1,0
23562.7,37965.99,364,2,0
57858.98,44692.52,7,5,1
11232.67,34730.76,617,1,0
21272.07,14269.6,4,5,1
26039.98,71097.02,985,0,0
17002.24,32141.0,305,2,0
19819.13,51948.16,808,1,0
129407.06,98569.91,5,4,1
27713.25,75557.96,395,2,0
22040.12,94013.5,455,1,0
61357.14,95558.08,354,1,0
9787.86,79370.08,370,2,0
8713.16,19339.98,282,2,0
38490.73,98176.69,842,2,0
13410.42,28608.44,470,0,0
25698.33,43292.18,595,1,0
27119.22,48968.26,834,1,0
39883.83,96679.8,297,1,0
40021.84,68395.98,784,2,0
104590.32,56534.08,6,4,1
7785.42,36702.11,162,2,0
55602.67,83666.63,278,0,0
42278.33,73946.61,931,2,0
12981.55,44014.1,449,2,0
4257.13,10149.46,675,2,0
3428.33,22257.95,637,2,0
35402.0,67763.91,734,2,0
27631.19,75270.04,506,0,0
33065.72,91440.61,572,0,0
76599.24,38473.19,1,5,1
12639.5,29770.41,701,1,0
73258.68,59088.12,10,4,1
3285.01,15456.96,274,1,0
13052.48,9199.64,2,5,1
47020.58,95010.92,147,0,0
46226.58,66879.48,975,0,0
12834.17,10389.14,9,5,1
163023.78,97972.31,7,4,1
4052.41,28972.28,233,1,0
15981.27,79640.82,868,2,0
28231.84,60985.23,465,2,0
10038.15,45303.8,481,0,0
1457.38,14174.37,58,2,0
49373.76,35245.53,3,5,1
27824.97,73414.49,573,0,0
39348.07,37950.87,8,6,1
97152.51,52584.77,3,4,1
11602.1,22028.64,865,1,0
89039.34,53353.0,6,6,1
3132.39,13610.92,275,0,0
9759.55,90218.37,484,1,0
34470.19,75820.29,594,0,0
1592.76,5774.33,859,0,0
11289.66,6489.56,10,6,1
42159.07,39010.8,6,3,1
72318.78,62819.25,7,5,1
36458.09,88072.14,161,1,0
25966.62,82540.9,755,0,0
14764.24,43212.38,868,2,0
10378.04,18910.96,877,2,0
7960.27,13624.75,214,0,0
160073.35,86827.52,5,5,1
41764.91,81363.58,652,0,0
6931.99,47010.25,437,1,0
163685.62,81990.4,10,6,1
14735.95,78095.11,152,2,0
25763.64,88768.27,615,0,0
153341.64,86801.32,9,3,1
13625.06,84556.67,822,2,0
10150.12,80175.25,141,1,0
3235.68,10997.53,953,1,0
22173.62,78669.25,218,2,0
54332.87,88346.47,256,2,0
8199.09,27018.63,364,1,0
7267.08,67812.43,96,2,0
76043.94,57579.48,3,4,1
4545.32,14497.14,509,2,0
71649.93,46598.18,9,5,1
15888.3,46024.34,272,2,0
21678.54,50690.61,177,0,0
154542.82,94039.08,10,3,1
102600.58,64432.85,7,5,1
18454.17,50802.28,219,1,0
20386.0,79583.11,240,0,0
2356.87,9003.94,745,2,0
28943.88,61153.76,675,0,0
16603.08,43096.3,251,0,0
50689.73,77283.51,635,0,0
15884.07,28794.77,343,1,0
37104.01,56064.69,956,2,0
35810.04,97573.2,391,2,0
43926.22,63442.8,705,0,0
16492.61,28843.77,297,0,0
19406.94,63176.68,402,1,0
11842.92,93885.77,190,2,0
9112.84,27962.18,164,0,0
13172.22,99599.91,381,2,0
114954.65,76506.74,3,4,1
25456.48,45357.91,367,0,0
4882.65,10240.45,790,0,0
5022.9,15484.11,622,1,0
24259.54,81953.49,954,1,0
10064.82,31330.09,733,1,0
4258.2,33942.64,178,1,0
31879.87,51208.64,965,0,0
40471.57,87587.25,699,1,0
25713.22,67346.99,492,1,0
65620.62,34699.9,6,3,1
11336.25,6124.2,9,4,1
55615.7,91321.33,672,0,0
2659.64,5050.99,352,0,0
21590.69,42310.03,303,1,0
27324.36,39516.89,791,2,0
12440.28,45931.07,998,0,0
29703.09,28134.33,2,5,1
32206.19,74461.6,104,2,0
27129.53,66587.62,480,1,0
32362.62,87473.07,782,1,0
6421.52,12804.19,835,0,0
2298.0,17839.92,272,1,0
9421.61,49331.19,356,2,0
2710.82,13656.88,888,2,0
5975.58,9614.15,563,0,0
24144.59,93979.63,332,2,0
14514.16,7836.68,6,5,1
77691.07,47440.23,6,3,1
31186.23,17850.21,3,3,1
116241.14,85546.55,5,6,1
17210.18,90092.29,520,2,0
12103.99,23123.25,130,1,0
73403.92,42284.18,8,6,1
8167.22,32156.32,290,2,0
58016.22,92569.97,323,0,0
100414.13,65745.79,4,6,1
13573.28,22152.42,955,1,0
60631.83,55435.37,10,6,1
34761.72,58902.17,441,2,0
39782.97,75903.25,697,1,0
10982.11,16822.67,80,2,0
43979.08,68354.82,601,1,0
38944.89,68593.16,768,2,0
2970.91,9023.18,851,2,0
43071.2,76877.87,60,0,0
35140.95,25594.1,3,5,1
29104.41,64752.52,769,2,0
77464.94,70125.56,10,4,1
55861.28,92337.54,628,1,0
34805.29,21060.33,3,6,1
140936.64,85406.59,3,5,1
15494.68,30193.41,657,0,0
16056.43,44897.25,647,1,0
147802.7,83406.86,4,3,1
16975.12,68265.62,915,2,0
117955.68,61881.88,1,3,1
39327.91,57140.84,174,2,0
58909.29,48142.84,5,6,1
6302.12,19771.29,130,1,0
23903.59,75706.37,924,2,0
47502.33,73529.65,951,1,0
152123.19,95076.26,8,4,1
110583.67,74172.85,7,6,1
135147.65,77230.69,3,6,1
18688.03,56166.93,832,1,0
7700.93,48477.47,313,1,0
121113.21,95402.7,3,4,1
56768.1,97670.48,445,0,0
110378.84,93021.05,8,6,1
6456.75,34871.55,43,1,0
52501.58,76048.22,936,0,0
32306.94,51047.36,56,2,0
18437.73,89768.98,335,0,0
2725.51,22387.9,855,2,0
32393.3,59643.77,50,1,0
18763.54,80418.98,343,1,0
53683.65,36175.47,1,6,1
41156.01,96190.26,395,1,0
5336.05,17456.82,143,2,0
5345.88,10504.39,254,1,0
16225.82,14362.52,4,4,1
17736.29,40518.19,497,1,0
29579.55,73520.61,668,2,0
12645.0,22491.01,496,2,0
6591.68,58161.93,961,1,0
13154.31,98742.97,395,2,0
111843.56,76746.22,10,6,1
43190.87,73555.62,613,2,0
15378.53,12157.59,8,6,1
45275.96,99726.09,181,2,0
42180.26,23380.31,3,4,1
88649.71,84558.18,9,4,1
57849.6,36522.4,3,6,1
11357.79,24274.02,963,1,0
101108.64,71249.92,7,5,1
35180.02,28944.9,9,6,1
74455.97,41554.75,4,3,1
8799.51,37443.53,236,0,0
117250.53,70193.39,4,3,1
17725.96,71314.56,983,1,0
52824.41,86044.93,460,2,0
3910.29,24843.49,596,2,0
18970.29,36537.34,1000,1,0
1375.67,12106.34,760,2,0
88946.2,83200.08,1,4,1
159223.12,90830.78,6,6,1
24719.25,44669.8,145,1,0
11498.69,55457.95,160,1,0
18308.96,58414.13,597,2,0
53082.88,84090.26,941,0,0
17605.59,79836.21,78,0,0
13235.94,21378.23,190,0,0
3492.74,10419.31,75,1,0
9988.31,44991.09,447,2,0
16514.9,60474.76,746,0,0
31380.34,67767.83,808,1,0
18265.79,53749.28,393,1,0
61915.43,35617.07,7,3,1
30775.85,50154.7,782,1,0
11800.27,40132.69,818,1,0
23871.3,39304.43,705,2,0
30411.86,45933.63,919,2,0
15164.46,29732.67,139,1,0
138286.69,83816.54,4,3,1
60621.97,57988.83,1,5,1
49072.89,72331.45,856,1,0
46228.08,35723.3,5,5,1
53413.11,88116.66,612,2,0
3538.4,25295.87,908,1,0
117291.24,61207.88,1,6,1
38067.67,25041.27,7,6,1
10211.7,73014.33,784,0,0
7384.91,38706.79,803,1,0
3655.13,16266.22,568,1,0
47919.07,36469.32,2,3,1
6021.29,10826.37,866,1,0
33090.86,79920.54,859,0,0
9166.03,89714.31,240,1,0
69352.38,61215.43,8,5,1
169522.42,95906.03,3,6,1
138274.32,78372.69,6,4,1
6340.61,45667.69,591,2,0
31927.84,30597.71,10,4,1
29968.53,54234.36,746,2,0
36775.09,18862.97,10,4,1
30592.74,25380.77,3,6,1
21511.64,31218.74,135,2,0
49305.51,83179.14,197,2,0
118091.96,67050.19,6,3,1
25337.85,37607.89,585,0,0
78445.06,58653.73,6,6,1
46879.58,73346.71,72,2,0
7131.85,13825.25,948,2,0
59791.73,41031.63,8,4,1
17993.75,13248.33,4,4,1
84204.57,51369.81,3,5,1
12184.71,45487.88,167,1,0
21313.72,15681.53,6,6,1
13003.15,20205.17,701,2,0
26213.17,55706.02,825,0,0
12312.72,37752.05,817,1,0
15143.47,35067.48,805,2,0
21845.0,31642.61,568,1,0
71036.62,38255.24,7,5,1
52008.47,90369.97,501,0,0
4093.2,8431.14,82,0,0
15016.01,45570.04,474,2,0
18040.47,60032.37,983,2,0
122652.05,71858.27,8,4,1
19046.0,31993.51,639,0,0
28192.99,50130.62,509,2,0
27965.91,52399.23,273,2,0
173270.2,93279.27,9,4,1
24036.51,40621.57,839,1,0
43252.79,65757.14,369,1,0
36775.45,54066.34,810,0,0
14044.31,51373.65,36,0,0
22961.6,20928.08,7,5,1
49849.58,93689.05,494,1,0
5841.04,22696.12,886,0,0
49523.85,39125.86,6,4,1
35995.62,60714.62,564,1,0
21766.79,40163.56,532,0,0
14064.55,21857.15,524,0,0
24056.31,45516.77,407,1,0
7381.74,31513.48,339,2,0
104940.24,52939.17,2,4,1
8297.95,22841.42,181,0,0
147888.65,96872.36,7,4,1
15197.12,55111.23,169,2,0
27250.69,96086.07,134,1,0
43009.28,88602.91,129,0,0
10994.88,38620.53,453,1,0
64501.27,62758.9,4,3,1
48690.09,88271.5,521,2,0
27390.4,54149.17,168,0,0
9226.71,50593.21,965,2,0
156895.77,79754.74,9,5,1
6494.92,61737.21,762,2,0
38552.54,33030.69,4,4,1
14303.62,35238.92,230,0,0
7398.14,10615.34,419,1,0
71176.41,40577.68,10,5,1
7496.39,61094.6,557,0,0
7566.47,67615.3,373,2,0
53648.29,33020.22,1,3,1
32383.19,84230.32,965,2,0
10171.22,24755.98,1000,2,0
8827.92,52035.23,600,2,0
3948.82,9091.91,116,0,0
23965.66,94599.23,350,0,0
100503.26,59755.97,1,5,1
8462.22,19498.53,813,2,0
52078.73,33477.98,3,6,1
6681.69,35780.35,508,0,0
20340.31,29398.19,484,1,0
64039.17,55199.62,8,4,1
44975.75,73477.88,639,0,0
30711.65,82228.82,692,0,0
31300.71,79848.33,707,0,0
48675.97,74509.35,520,1,0
39579.6,80943.07,550,1,0
127329.79,67837.75,2,6,1
31465.76,22956.59,1,3,1
42307.85,82744.15,195,2,0
11281.56,33865.07,335,1,0
7878.44,13867.27,749,0,0
14176.01,95670.18,747,1,0
12305.59,21632.66,984,2,0
58300.17,90629.09,695,2,0
19782.78,48844.82,319,0,0
3826.45,20160.23,991,1,0
16875.28,45069.94,176,2,0
10137.48,57300.88,71,0,0
21154.44,69789.9,411,0,0
16193.79,55181.28,789,0,0
5557.2,16105.88,867,2,0
95329.54,83134.67,1,3,1
56153.76,99042.67,609,1,0
52630.15,28550.88,1,6,1
9852.18,22003.08,470,0,0
16248.66,10427.54,4,5,1
4265.72,30992.19,868,1,0
2397.65,11157.36,370,1,0
53333.84,98898.64,54,2,0
61019.54,95316.88,529,1,0
3494.06,5521.34,949,1,0
66253.68,37395.34,3,4,1
75142.58,73383.72,6,3,1
38630.66,61675.33,704,1,0
5462.28,21655.76,823,0,0
16971.61,91208.79,522,1,0
2956.42,24203.16,74,1,0
10685.68,26307.45,523,1,0
14981.39,30764.36,262,1,0
93827.23,61846.61,4,3,1
11369.38,47874.65,767,2,0
106225.9,87431.46,7,5,1
2040.72,7449.94,33,1,0
90299.84,89634.3,4,4,1
6367.67,59007.22,989,1,0
4361.91,18094.9,960,0,0
140639.12,95706.15,3,3,1
32431.19,82010.62,81,1,0
76168.12,65669.53,6,6,1
23798.76,65206.98,898,2,0
8433.02,8056.53,4,6,1
21032.37,55418.92,718,0,0
112593.58,61597.29,1,3,1
132858.52,72395.77,10,6,1
9270.36,15752.44,147,0,0
83469.21,44608.16,7,3,1
6711.56,29883.97,574,0,0
10766.44,7266.67,2,5,1
56343.84,81439.33,952,1,0
85805.57,53776.24,5,4,1
114116.48,79991.41,8,6,1
29692.03,54203.26,340,2,0
95867.24,51543.87,7,5,1
26258.64,58846.26,797,1,0
21365.16,11899.05,1,3,1
26938.94,95056.05,372,1,0
5621.36,12292.89,411,2,0
19470.06,65613.2,289,2,0
39195.38,78757.59,72,2,0
51497.86,77315.26,595,1,0
5276.93,11266.48,920,2,0
16625.58,33277.26,777,1,0
60855.95,40122.46,4,5,1
64412.23,96787.35,193,1,0
50150.06,37805.84,2,4,1
109366.58,74138.11,9,5,1
30925.17,80713.96,464,1,0
58019.85,41744.76,7,4,1
5640.91,16801.9,752,1,0
85475.32,55138.81,2,6,1
42470.01,94394.51,587,0,0
6941.75,16585.19,617,2,0
1444.49,7754.86,406,2,0
18688.64,40487.39,636,1,0
2390.1,9987.33,777,1,0
34984.4,76099.46,356,1,0
40031.74,79535.7,904,2,0
54766.0,32074.07,10,6,1
82527.47,66643.73,4,6,1
35870.0,84944.79,119,2,0
16527.59,15514.13,1,4,1
22839.36,59214.42,145,2,0
19742.32,11572.1,10,3,1
22801.95,62652.66,275,1,0
47461.04,78670.02,508,1,0
33261.41,86676.29,801,0,0
42610.49,89949.77,419,1,0
26474.83,13911.58,2,5,1
20558.06,10337.2,3,6,1
75412.88,43750.84,8,4,1
15900.03,65722.57,544,2,0
4740.39,18358.05,796,0,0
17950.94,42429.49,822,0,0
75696.4,65752.4,2,4,1
2885.07,16442.7,861,2,0
111697.16,97298.36,5,4,1
18687.86,11188.09,6,5,1
20713.91,30469.22,105,2,0
100771.04,90584.52,5,5,1
50861.44,41862.69,7,5,1
20893.33,80877.02,834,0,0
35965.95,62588.61,142,1,0
11243.29,76742.89,659,2,0
17022.32,90723.02,535,0,0
125097.91,79876.18,3,5,1
7016.22,16510.85,458,2,0
44456.47,67554.98,169,0,0
8291.23,21012.35,261,2,0
27584.08,71085.58,34,0,0
30767.24,50895.47,300,0,0
12511.89,58245.51,395,2,0
9793.86,65108.0,896,0,0
13298.87,68231.72,788,2,0
34202.52,50110.26,865,0,0
25666.13,82375.73,823,0,0
22179.37,32126.32,931,1,0
42370.83,88585.05,286,0,0
28152.7,73809.66,356,0,0
140672.82,90802.13,1,6,1
11248.05,54820.39,101,1,0
7237.72,10741.49,103,2,0
40995.1,81086.99,290,0,0
10701.05,34937.95,978,0,0
44017.08,72074.8,862,0,0
32490.67,76302.05,60,0,0
126396.48,66020.64,1,4,1
50352.22,85177.16,436,2,0
122545.48,68332.82,9,6,1
125580.78,89663.36,6,5,1
34391.8,28398.28,3,5,1
27876.86,41967.61,649,0,0
13215.83,21059.09,70,0,0
34573.71,88361.89,777,0,0
8966.72,13390.53,179,1,0
31388.75,69268.31,577,1,0
13624.08,51140.43,543,1,0
90942.62,88914.93,3,3,1
7849.81,32455.36,486,0,0
7530.85,24050.15,459,2,0
4932.54,17344.22,805,2,0
39632.42,24402.09,7,6,1
37142.71,66239.54,537,2,0
29428.73,50795.34,372,2,0
84194.86,72318.94,5,5,1
37301.23,73271.08,622,1,0
34731.5,71946.15,292,2,0
13470.93,32972.07,860,1,0
1381.58,13120.39,352,1,0
111913.3,63063.9,2,5,1
37862.89,55899.22,33,0,0
10783.31,16925.44,628,2,0
9380.3,26282.24,664,0,0
4015.3,8983.8,925,2,0
11742.42,28098.29,866,0,0
26206.99,38994.13,271,0,0
20760.19,32468.72,783,2,0
7710.13,11416.62,268,1,0
13013.41,34548.4,612,1,0
149261.74,77303.36,1,5,1
5694.23,43029.65,86,0,0
55381.97,94291.68,654,1,0
31903.05,76225.82,852,0,0
14676.82,22755.32,313,1,0
33021.85,23930.56,7,4,1
3876.66,33228.36,801,0,0
22970.72,40024.11,790,2,0
13823.23,23053.9,663,0,0
10142.73,19809.1,419,0,0
28863.01,46142.22,989,2,0
50288.38,84252.31,554,2,0
16440.9,31036.4,721,0,0
70759.52,70046.35,2,6,1
23655.9,72026.58,86,2,0
64628.05,39499.23,9,3,1
38956.12,85874.14,249,1,0
53707.51,30571.85,6,5,1
21455.11,42994.27,78,0,0
125752.03,77051.9,8,5,1
59414.2,87590.5,869,2,0
23253.43,98267.02,595,0,0
35684.51,51180.26,662,0,0
36149.52,62291.26,312,0,0
8125.91,53493.76,303,0,0
15207.58,22795.31,496,2,0
16580.84,12605.57,4,4,1
24577.08,37154.49,519,0,0
32777.29,58766.14,685,1,0
40737.13,67345.65,445,1,0
15017.98,30687.97,86,1,0
20687.12,15188.41,4,5,1
6569.29,28122.22,401,0,0
3454.34,5441.3,244,0,0
3697.36,7378.68,598,1,0
37886.89,56759.03,426,2,0
23767.05,90097.34,207,2,0
10976.52,34803.34,655,2,0
45049.93,41931.51,6,3,1
32710.72,49333.17,692,0,0
10896.64,63423.02,509,0,0
45207.34,78009.75,349,2,0
5354.15,8035.63,685,0,0
7187.94,13245.22,500,0,0
42769.67,90397.89,87,1,0
3275.05,27959.43,293,1,0
17673.68,47035.06,860,1,0
59153.22,50891.65,9,5,1
109035.53,56840.39,9,4,1
20662.88,38673.13,225,2,0
11881.77,42106.3,601,1,0
11975.47,18995.4,258,1,0
54664.56,53415.04,7,6,1
43094.14,23621.26,7,6,1
10196.43,77637.62,416,1,0
16777.7,56821.15,359,2,0
67030.57,46428.72,8,3,1
2784.63,16057.21,226,2,0
30823.99,60980.31,124,1,0
36922.79,31253.44,4,5,1
48830.84,91462.67,131,0,0
39065.39,89689.99,822,0,0
100726.78,86846.9,1,4,1
17380.85,90197.34,711,1,0
95347.11,52788.06,7,5,1
3626.88,9544.59,856,1,0
2046.26,9798.56,401,1,0
13250.23,53798.3,289,1,0
81962.34,80918.69,6,6,1
21105.17,12518.92,1,4,1
34674.4,56983.88,660,0,0
28066.91,74360.72,40,2,0
10603.35,57517.01,842,1,0
17519.69,28737.0,637,2,0
129060.28,64885.67,7,5,1
22353.35,88344.22,780,0,0
44695.3,23431.98,6,5,1
5326.47,48694.2,96,0,0
9552.02,36064.12,127,0,0
107509.3,75005.84,9,3,1
17783.47,39915.28,632,0,0
56310.87,88752.98,950,1,0
21303.78,45210.84,334,2,0
9499.77,29274.32,994,1,0
14572.68,26262.76,52,0,0
15264.11,97357.08,139,0,0
28180.02,44925.58,50,0,0
12060.79,18280.92,597,1,0
45922.6,73559.58,485,0,0
30697.42,96251.8,793,2,0
138870.01,89486.62,10,4,1
48477.21,71923.1,547,1,0
23849.24,91724.49,152,2,0
8580.57,54288.05,633,1,0
4371.46,23467.72,945,1,0
58207.33,37732.59,3,5,1
34219.91,71223.18,570,2,0
17277.06,41591.31,173,1,0
42641.02,24727.57,8,6,1
4349.53,16920.05,626,2,0
39006.29,95117.79,334,0,0
162871.29,87581.34,5,5,1
32594.41,88311.59,254,2,0
9400.17,53616.77,957,1,0
9726.08,14190.96,203,1,0
84204.0,72623.48,3,3,1
10481.93,7434.05,7,5,1
67984.8,97582.87,206,2,0
45981.08,91985.28,987,0,0
6357.61,13915.81,721,0,0
33146.94,23844.4,10,5,1
12188.45,7581.74,5,4,1
34812.4,53862.74,580,0,0
16209.72,9702.74,7,5,1
42764.15,30335.59,3,6,1
6899.56,26497.05,792,1,0
34868.07,32618.5,4,4,1
10226.2,16070.92,930,0,0
27168.23,76893.87,765,2,0
13839.43,82841.62,342,0,0
