claim_id,policy_id,customer_id,claim_type,incident_date,claim_amount,status,fraud_score,surveyor_id,premium_amount,policy_start_date,kyc_status
4412,23405,2391,Property Damage,2026-01-05,26215.78,APPROVED,0,24,61633.85,2024-06-05,VERIFIED
4413,17466,9098,Property Damage,2026-05-09,7016.32,REJECTED,0,84,18586.85,2023-09-26,PENDING
4414,11597,6385,Motor Accident,2026-01-05,34323.64,APPROVED,0,49,85316.79,2025-11-21,VERIFIED
4415,22137,3848,Motor Accident,2025-10-19,18928.79,REJECTED,0,72,50249.45,2023-06-23,PENDING
4416,19530,707,Motor Accident,2026-01-05,31640.46,REJECTED,0,10,68239.24,2025-03-08,PENDING
4417,23951,9599,Life Claim,2026-02-12,4727.34,PENDING,0,63,11517.7,2023-09-27,VERIFIED
4418,6344,2792,Property Damage,2025-06-13,30562.9,REJECTED,0,44,58943.91,2023-11-19,PENDING
4419,18127,103,Health Claim,2025-10-07,7532.34,PENDING,0,55,13995.01,2025-09-26,PENDING
4420,1862,1069,Property Damage,2025-08-19,3144.71,APPROVED,0,85,21614.05,2025-12-03,PENDING
4421,22870,4513,Motor Accident,2026-01-21,29647.61,APPROVED,0,44,99216.94,2025-11-18,PENDING
4422,13187,3121,Life Claim,2026-04-23,12641.19,REJECTED,0,44,47161.69,2024-04-21,VERIFIED
4423,14236,250,Life Claim,2025-11-06,20289.77,APPROVED,0,90,34992.54,2023-05-30,PENDING
4424,4597,3276,Motor Accident,2026-02-05,7927.86,APPROVED,0,99,11878.69,2026-03-02,VERIFIED
4425,5012,3012,Life Claim,2026-02-28,14058.65,REJECTED,0,78,37055.08,2024-01-18,VERIFIED
4426,498,2327,Health Claim,2025-11-12,18138.44,APPROVED,0,80,81026.63,2023-10-10,VERIFIED
4427,7286,1169,Health Claim,2025-10-30,17131.28,REJECTED,0,75,83782.56,2025-04-26,PENDING
4428,16018,7104,Life Claim,2025-12-25,21869.46,REJECTED,0,94,13840.8,2024-10-23,PENDING
4429,21413,9117,Health Claim,2026-01-06,27170.07,PENDING,0,43,93633.05,2023-12-15,VERIFIED
4430,12576,5739,Health Claim,2026-04-18,95874.1,PENDING,0,49,54836.56,2023-06-23,VERIFIED
4431,21415,5160,Property Damage,2026-02-24,1987.35,APPROVED,0,14,6372.95,2024-07-03,PENDING
4432,22443,8908,Property Damage,2025-06-13,23759.93,APPROVED,0,32,48364.38,2023-08-18,VERIFIED
4433,8871,8464,Property Damage,2026-04-16,17810.61,REJECTED,0,64,32746.59,2023-12-30,PENDING
4434,9316,1964,Property Damage,2025-06-17,42846.23,REJECTED,0,24,85196.94,2023-06-07,VERIFIED
4435,10800,6385,Property Damage,2026-05-12,9214.48,REJECTED,0,51,31587.05,2025-12-22,PENDING
4436,1047,2987,Life Claim,2025-06-25,67092.98,APPROVED,0,14,65614.94,2026-01-27,VERIFIED
4437,7687,3160,Life Claim,2025-12-05,27440.8,APPROVED,0,55,53761.1,2025-03-15,PENDING
4438,21873,7552,Health Claim,2025-10-18,2414.3,APPROVED,0,52,8478.04,2025-04-22,PENDING
4439,2822,6483,Health Claim,2026-02-26,29248.4,PENDING,0,20,48069.25,2025-05-31,VERIFIED
4440,21338,3601,Health Claim,2025-08-11,13148.12,APPROVED,0,59,39245.73,2025-10-22,VERIFIED
4441,23077,8573,Life Claim,2025-09-21,897.43,PENDING,0,13,6921.74,2026-03-09,VERIFIED
4442,18809,3290,Motor Accident,2026-02-13,36970.56,PENDING,0,74,61993.06,2024-11-01,VERIFIED
4443,24755,7556,Property Damage,2026-05-11,67420.28,APPROVED,0,52,46324.05,2026-03-03,VERIFIED
4444,18987,3786,Life Claim,2026-03-06,43699.99,REJECTED,0,73,69268.35,2025-05-09,PENDING
4445,2262,7354,Health Claim,2026-01-03,32123.66,REJECTED,0,6,54791.79,2025-11-14,VERIFIED
4446,34,1191,Property Damage,2026-05-04,21044.71,PENDING,0,77,37254.53,2025-07-15,VERIFIED
4447,2870,4602,Life Claim,2026-05-16,3396.44,APPROVED,0,39,25054.68,2025-01-27,VERIFIED
4448,11828,9513,Life Claim,2026-01-30,32244.5,PENDING,0,4,79277.69,2024-10-14,PENDING
4449,2297,9615,Life Claim,2025-09-03,5601.66,APPROVED,0,57,29560.19,2025-04-20,PENDING
4450,14169,5767,Motor Accident,2025-08-17,12048.57,PENDING,0,88,35372.56,2026-03-19,PENDING
4451,3227,3078,Health Claim,2025-12-29,27354.68,PENDING,0,20,94255.22,2025-10-29,PENDING
4452,8471,2202,Motor Accident,2026-03-21,10799.68,REJECTED,0,34,99101.86,2025-07-03,VERIFIED
4453,23926,3503,Health Claim,2025-07-16,10869.82,APPROVED,0,68,17483.65,2025-03-30,PENDING
4454,19755,8733,Health Claim,2025-06-20,59663.56,REJECTED,0,67,38917.9,2025-12-22,PENDING
4455,24023,5699,Motor Accident,2026-01-16,39731.24,APPROVED,0,98,24128.38,2026-02-22,VERIFIED
4456,5932,6825,Motor Accident,2026-04-14,22608.99,PENDING,0,12,48411.62,2024-05-31,PENDING
4457,457,3990,Property Damage,2025-09-22,57698.18,APPROVED,0,96,95824.21,2026-02-25,PENDING
4458,2211,2920,Property Damage,2026-05-07,32789.24,REJECTED,0,57,89703.54,2025-03-23,PENDING
4459,19217,4429,Life Claim,2025-06-19,47056.97,PENDING,0,3,99746.91,2023-08-13,VERIFIED
4460,4543,9882,Health Claim,2025-10-28,16086.92,REJECTED,0,98,45504.42,2026-05-21,VERIFIED
4461,7139,2177,Motor Accident,2026-04-13,14696.82,APPROVED,0,12,25079.65,2023-11-18,VERIFIED
4462,11462,5841,Health Claim,2025-05-26,20574.18,PENDING,0,32,88036.93,2025-08-11,VERIFIED
4463,17765,7075,Life Claim,2025-09-23,9586.87,APPROVED,0,82,81911.32,2024-08-22,VERIFIED
4464,13905,2303,Life Claim,2025-10-21,11910.36,PENDING,0,6,7428.4,2025-03-02,PENDING
4465,21457,2390,Motor Accident,2025-12-11,43938.78,APPROVED,0,51,79151.95,2024-09-15,VERIFIED
4466,12396,6688,Property Damage,2025-07-13,30506.85,REJECTED,0,90,69109.56,2023-09-30,PENDING
4467,19063,6926,Property Damage,2025-07-30,66771.92,APPROVED,0,99,96860.96,2024-04-20,VERIFIED
4468,3580,7892,Life Claim,2026-04-27,21722.6,PENDING,0,57,90942.34,2023-09-12,VERIFIED
4469,22490,9538,Property Damage,2026-04-27,37079.85,REJECTED,0,88,69157.57,2025-10-03,VERIFIED
4470,385,9841,Motor Accident,2025-06-04,7436.48,APPROVED,0,84,18149.46,2024-05-05,PENDING
4471,11457,9165,Health Claim,2025-08-10,39772.95,APPROVED,0,99,61369.09,2025-01-22,PENDING
4472,18401,9416,Property Damage,2025-11-25,15691.03,REJECTED,0,5,76931.3,2026-03-07,VERIFIED
4473,18643,5697,Life Claim,2025-10-06,19850.15,PENDING,0,24,32128.39,2024-11-24,VERIFIED
4474,19695,3371,Motor Accident,2025-06-04,101214.5,PENDING,0,38,99701.68,2025-06-21,VERIFIED
4475,18326,3560,Health Claim,2026-04-21,27901.5,PENDING,0,30,48967.96,2024-11-13,VERIFIED
4476,16752,8662,Life Claim,2025-12-21,4322.48,REJECTED,0,44,13167.0,2025-12-23,VERIFIED
4477,7504,8465,Property Damage,2026-02-17,11824.65,APPROVED,0,86,87344.9,2023-10-07,PENDING
4478,6286,4642,Motor Accident,2025-08-31,145685.07,PENDING,0,81,76485.5,2025-09-30,VERIFIED
4479,13139,969,Health Claim,2025-08-03,17303.72,APPROVED,0,54,33420.6,2025-03-02,PENDING
4480,2069,2429,Property Damage,2025-12-16,62655.18,PENDING,0,53,98974.11,2026-03-17,VERIFIED
4481,9647,5651,Motor Accident,2025-06-28,17745.63,APPROVED,0,21,57126.13,2023-09-19,VERIFIED
4482,1433,4900,Life Claim,2025-05-26,103677.35,APPROVED,0,100,51890.61,2025-02-25,PENDING
4483,11372,8692,Motor Accident,2025-11-15,24239.77,REJECTED,0,76,54143.15,2025-05-07,VERIFIED
4484,4763,491,Motor Accident,2026-01-13,32702.63,PENDING,0,2,18984.61,2025-08-03,VERIFIED
4485,4109,927,Health Claim,2026-02-24,129644.51,REJECTED,0,54,93416.19,2025-08-31,VERIFIED
4486,10726,8553,Motor Accident,2026-02-11,2161.07,APPROVED,0,55,20041.02,2025-05-14,VERIFIED
4487,13431,5288,Life Claim,2025-09-10,21915.16,APPROVED,0,43,76457.94,2024-01-10,VERIFIED
4488,19052,3714,Life Claim,2025-07-17,4886.24,REJECTED,0,59,18394.13,2025-12-26,VERIFIED
4489,1214,3544,Motor Accident,2025-10-17,31226.88,APPROVED,0,99,88732.31,2025-11-19,VERIFIED
4490,16359,8152,Property Damage,2026-05-07,13535.86,PENDING,0,66,44702.21,2024-07-11,VERIFIED
4491,929,1815,Health Claim,2025-11-11,14845.99,REJECTED,0,73,56272.89,2024-09-01,PENDING
4492,7750,3433,Health Claim,2025-12-13,25844.56,REJECTED,0,15,70511.56,2023-06-19,PENDING
4493,23782,145,Health Claim,2025-06-28,28654.22,APPROVED,0,4,55196.82,2026-05-24,VERIFIED
4494,443,1057,Life Claim,2026-03-04,11849.85,APPROVED,0,76,70959.96,2026-05-19,VERIFIED
4495,4789,3334,Life Claim,2026-02-01,12025.64,PENDING,0,77,67356.29,2024-06-15,PENDING
4496,12923,7629,Motor Accident,2025-06-29,119140.33,APPROVED,0,69,71328.08,2024-06-30,PENDING
4497,23159,7308,Health Claim,2025-12-28,8077.59,REJECTED,0,86,34202.41,2024-02-08,PENDING
4498,848,9680,Life Claim,2025-10-10,16786.86,PENDING,0,46,28027.92,2026-03-20,PENDING
4499,7226,68,Property Damage,2025-11-24,46096.16,REJECTED,0,35,85790.88,2026-02-23,PENDING
4500,8518,1961,Life Claim,2025-09-23,11040.73,REJECTED,0,42,16047.53,2025-05-15,PENDING
4501,14395,7156,Motor Accident,2025-09-15,18478.02,PENDING,0,20,52725.04,2024-01-16,PENDING
4502,22953,1959,Health Claim,2025-10-09,22188.28,PENDING,0,27,40126.76,2023-06-27,VERIFIED
4503,1432,2181,Life Claim,2025-10-16,51598.17,APPROVED,0,94,31421.18,2024-06-28,VERIFIED
4504,14320,5704,Life Claim,2025-12-11,63205.19,PENDING,0,65,60221.73,2024-04-27,VERIFIED
4505,19435,8342,Motor Accident,2026-03-19,64823.92,PENDING,0,79,53230.17,2023-12-31,VERIFIED
4506,11655,3336,Motor Accident,2025-11-01,30274.14,APPROVED,0,36,70466.39,2024-02-13,VERIFIED
4507,9351,8126,Life Claim,2026-04-09,48413.94,PENDING,0,43,80753.61,2025-07-21,VERIFIED
4508,23875,6642,Life Claim,2025-08-19,6383.3,APPROVED,0,5,9332.44,2026-01-27,PENDING
4509,17055,3982,Property Damage,2026-03-05,65045.29,PENDING,0,100,37531.81,2024-05-30,VERIFIED
4510,6985,1026,Property Damage,2025-08-17,43881.15,REJECTED,0,97,43193.34,2024-10-12,PENDING
4511,5676,536,Life Claim,2026-04-28,23562.67,REJECTED,0,96,50395.27,2025-07-11,PENDING
4512,6032,3189,Motor Accident,2026-05-25,20103.61,APPROVED,0,59,78300.74,2025-07-28,PENDING
4513,14877,5641,Property Damage,2025-07-19,13116.37,PENDING,0,91,26400.34,2024-10-10,PENDING
4514,11179,5155,Health Claim,2026-04-06,17718.52,PENDING,0,33,31188.4,2025-07-10,VERIFIED
4515,15495,9305,Health Claim,2026-01-16,33582.57,PENDING,0,76,26865.0,2024-03-13,PENDING
4516,190,3311,Health Claim,2025-10-19,79458.55,REJECTED,0,24,42717.35,2026-02-22,VERIFIED
4517,1354,8349,Property Damage,2026-01-03,26070.98,APPROVED,0,51,49274.97,2026-02-09,VERIFIED
4518,24074,8799,Motor Accident,2026-05-17,108969.18,PENDING,0,4,55603.97,2025-10-24,VERIFIED
4519,3492,2163,Health Claim,2025-09-04,19900.71,REJECTED,0,41,31245.25,2025-10-02,VERIFIED
4520,22187,308,Health Claim,2026-02-23,13182.48,REJECTED,0,16,20610.31,2023-10-17,VERIFIED
4521,1044,6810,Health Claim,2026-03-07,10789.38,REJECTED,0,69,31818.67,2024-02-21,PENDING
4522,532,6495,Property Damage,2025-11-24,24201.33,REJECTED,0,79,92298.55,2023-11-21,VERIFIED
4523,1681,6173,Life Claim,2026-04-06,34005.22,APPROVED,0,78,82319.27,2025-06-11,VERIFIED
4524,18271,2915,Motor Accident,2026-04-07,58917.95,PENDING,0,59,86227.06,2025-10-29,VERIFIED
4525,14818,1032,Property Damage,2025-11-13,35443.05,REJECTED,0,77,57803.13,2024-08-15,VERIFIED
4526,180,3440,Motor Accident,2025-07-10,5387.9,REJECTED,0,17,44298.39,2024-04-16,VERIFIED
4527,14880,2214,Life Claim,2026-04-20,9185.57,REJECTED,0,88,46155.41,2025-05-06,PENDING
4528,15056,1128,Health Claim,2025-06-22,45583.91,REJECTED,0,19,99132.97,2023-11-23,PENDING
4529,22570,9985,Life Claim,2025-11-29,36320.17,REJECTED,0,9,94079.88,2025-05-23,PENDING
4530,7153,2914,Life Claim,2026-04-13,131468.54,APPROVED,0,69,96547.52,2025-05-19,VERIFIED
4531,20222,610,Property Damage,2025-08-07,61109.67,PENDING,0,18,41765.22,2024-06-11,VERIFIED
4532,1329,7999,Life Claim,2025-09-15,29292.69,APPROVED,0,90,52629.16,2026-03-11,PENDING
4533,8374,8965,Health Claim,2025-12-04,11338.12,APPROVED,0,10,56219.36,2026-01-05,VERIFIED
4534,8012,2018,Motor Accident,2026-01-05,26257.83,PENDING,0,4,86777.77,2025-11-18,PENDING
4535,19313,5690,Motor Accident,2026-03-09,47366.99,APPROVED,0,4,23757.18,2024-07-14,PENDING
4536,1700,735,Health Claim,2025-06-20,16335.95,REJECTED,0,53,56649.6,2025-09-28,VERIFIED
4537,6827,4676,Health Claim,2026-05-04,2327.23,REJECTED,0,58,8047.91,2024-11-18,PENDING
4538,10823,5689,Property Damage,2026-01-08,3641.55,PENDING,0,72,19328.84,2025-07-20,VERIFIED
4539,19295,821,Life Claim,2025-10-29,86934.14,PENDING,0,93,52692.81,2025-12-15,VERIFIED
4540,20153,5741,Motor Accident,2025-12-03,3293.31,APPROVED,0,18,9162.42,2025-11-02,VERIFIED
4541,23753,630,Life Claim,2025-10-17,30286.26,PENDING,0,1,55397.3,2026-03-07,VERIFIED
4542,21417,6904,Health Claim,2026-02-03,9960.25,APPROVED,0,50,51216.37,2024-10-02,VERIFIED
4543,6087,6395,Property Damage,2026-02-26,104566.8,PENDING,0,5,81873.19,2025-02-15,VERIFIED
4544,14982,7883,Motor Accident,2025-08-29,15877.57,PENDING,0,63,28491.85,2025-03-10,VERIFIED
4545,24757,2007,Property Damage,2025-07-12,4491.37,APPROVED,0,56,19760.15,2025-02-11,VERIFIED
4546,18846,3448,Life Claim,2025-06-20,29005.92,PENDING,0,83,62526.25,2023-08-07,VERIFIED
4547,20802,6211,Property Damage,2025-10-31,51707.88,PENDING,0,10,98924.65,2025-04-29,PENDING
4548,15828,247,Life Claim,2025-10-20,15569.46,APPROVED,0,17,75584.09,2024-06-07,PENDING
4549,11608,5308,Property Damage,2025-12-14,8522.12,APPROVED,0,30,6314.58,2024-12-02,VERIFIED
4550,2276,4078,Health Claim,2025-08-22,93852.24,PENDING,0,50,62137.39,2024-11-22,PENDING
4551,22629,1047,Life Claim,2025-12-27,12065.04,REJECTED,0,77,31472.22,2026-02-28,VERIFIED
4552,10976,4323,Health Claim,2025-11-20,41007.28,PENDING,0,22,73100.35,2024-11-08,PENDING
4553,21342,2426,Property Damage,2025-07-05,162883.2,APPROVED,0,79,93530.21,2024-06-06,PENDING
4554,24435,282,Motor Accident,2025-06-28,1237.99,APPROVED,0,47,10395.25,2025-05-25,PENDING
4555,12266,9131,Health Claim,2026-01-17,7183.48,REJECTED,0,64,7060.32,2024-10-01,VERIFIED
4556,21964,3665,Health Claim,2025-11-06,3046.07,PENDING,0,79,9080.62,2024-01-27,VERIFIED
4557,3156,160,Motor Accident,2025-10-22,38041.95,REJECTED,0,61,68690.09,2024-10-27,VERIFIED
4558,16362,8096,Life Claim,2026-02-27,19829.44,APPROVED,0,75,36075.29,2025-11-20,VERIFIED
4559,12568,2103,Motor Accident,2026-03-11,14008.25,PENDING,0,2,12234.34,2024-06-08,PENDING
4560,3819,387,Health Claim,2026-01-17,37687.84,REJECTED,0,46,78905.03,2024-09-30,VERIFIED
4561,23226,5154,Motor Accident,2025-09-04,74527.83,REJECTED,0,75,41035.87,2026-04-13,VERIFIED
4562,8791,5320,Property Damage,2025-07-31,53541.14,APPROVED,0,31,47613.82,2024-07-30,VERIFIED
4563,19178,9532,Life Claim,2026-02-05,136981.95,REJECTED,0,92,86550.0,2023-07-28,VERIFIED
4564,20543,8027,Health Claim,2025-09-25,21270.74,APPROVED,0,98,93292.48,2023-07-24,PENDING
4565,13193,4839,Life Claim,2026-03-03,16961.51,APPROVED,0,97,79140.78,2025-06-12,VERIFIED
4566,13057,2592,Life Claim,2026-04-01,102426.95,APPROVED,0,90,91357.25,2024-09-07,VERIFIED
4567,6984,4737,Property Damage,2025-05-26,52611.99,APPROVED,0,56,79624.12,2023-08-24,PENDING
4568,14835,3444,Property Damage,2025-08-30,20962.1,REJECTED,0,91,35102.07,2025-02-02,VERIFIED
4569,18415,8582,Health Claim,2026-03-02,52701.63,REJECTED,0,67,26676.32,2025-10-06,VERIFIED
4570,19103,4557,Health Claim,2025-06-10,2437.88,APPROVED,0,81,6396.6,2024-05-20,VERIFIED
4571,12346,4278,Health Claim,2025-06-10,11670.09,APPROVED,0,58,17805.15,2023-09-14,PENDING
4572,8054,4227,Motor Accident,2025-10-03,7015.6,REJECTED,0,92,56555.5,2024-03-19,PENDING
4573,16693,9297,Motor Accident,2026-04-15,109616.59,REJECTED,0,69,94797.41,2024-09-19,VERIFIED
4574,9840,3967,Health Claim,2026-04-26,8848.18,APPROVED,0,76,42711.02,2026-02-07,VERIFIED
4575,14182,7859,Motor Accident,2025-09-12,10524.2,APPROVED,0,71,92378.37,2025-04-24,VERIFIED
4576,8434,2171,Property Damage,2025-08-05,35170.28,REJECTED,0,11,60335.86,2024-10-08,PENDING
4577,13488,5430,Health Claim,2025-09-14,101654.26,APPROVED,0,48,65647.91,2024-04-10,VERIFIED
4578,20394,3667,Property Damage,2025-12-22,46602.45,REJECTED,0,21,74211.39,2026-04-03,PENDING
4579,23523,1819,Motor Accident,2025-09-14,27220.94,APPROVED,0,94,51394.94,2023-07-23,PENDING
4580,20296,5464,Motor Accident,2026-03-09,13505.52,REJECTED,0,47,45524.94,2025-04-07,VERIFIED
4581,7836,7795,Motor Accident,2025-08-16,43924.76,APPROVED,0,83,62933.77,2026-03-19,PENDING
4582,1447,5902,Property Damage,2025-09-02,9345.12,PENDING,0,6,59671.18,2024-10-09,VERIFIED
4583,7279,3856,Health Claim,2026-01-13,19510.67,APPROVED,0,1,82551.46,2024-03-04,PENDING
4584,7247,3946,Life Claim,2025-06-13,21165.51,APPROVED,0,85,59811.17,2023-08-16,VERIFIED
4585,11220,8467,Property Damage,2026-01-11,34710.45,APPROVED,0,78,88086.06,2023-09-25,PENDING
4586,11896,6841,Property Damage,2026-03-05,107825.42,PENDING,0,1,73302.17,2026-01-19,VERIFIED
4587,14071,6803,Property Damage,2025-08-21,56064.07,APPROVED,0,28,41203.09,2026-02-25,VERIFIED
4588,24601,6039,Motor Accident,2025-07-13,11726.2,REJECTED,0,68,34111.35,2025-08-07,PENDING
4589,8265,810,Life Claim,2025-07-15,31181.93,REJECTED,0,97,67385.52,2023-06-03,VERIFIED
4590,15989,2720,Motor Accident,2025-07-08,147505.9,APPROVED,0,49,90153.67,2025-05-25,VERIFIED
4591,17446,7362,Property Damage,2025-09-06,21078.51,APPROVED,0,13,43139.8,2023-07-13,VERIFIED
4592,6156,5887,Health Claim,2026-04-26,4983.82,APPROVED,0,58,21508.88,2025-05-24,PENDING
4593,4056,5388,Motor Accident,2025-07-17,109998.2,APPROVED,0,85,64789.59,2023-06-21,VERIFIED
4594,13408,8129,Health Claim,2025-07-10,48622.5,PENDING,0,10,99236.41,2024-06-08,VERIFIED
4595,1382,7715,Health Claim,2025-08-04,17499.28,APPROVED,0,44,65182.58,2026-05-14,PENDING
4596,20435,7276,Health Claim,2026-01-08,17216.96,REJECTED,0,16,14655.23,2026-05-12,VERIFIED
4597,5022,1804,Motor Accident,2026-04-06,13172.51,APPROVED,0,92,27215.63,2024-11-06,VERIFIED
4598,5717,9829,Health Claim,2025-10-05,13509.4,PENDING,0,22,36993.06,2023-06-12,VERIFIED
4599,14605,8420,Life Claim,2025-07-04,27398.78,REJECTED,0,70,65159.62,2026-02-07,VERIFIED
4600,1570,3828,Motor Accident,2025-08-07,31264.41,APPROVED,0,86,96189.56,2023-08-22,PENDING
4601,1382,2988,Property Damage,2026-01-31,3608.46,APPROVED,0,39,6885.27,2026-03-20,VERIFIED
4602,19637,7949,Life Claim,2026-04-14,8600.58,PENDING,0,77,44108.45,2026-04-02,VERIFIED
4603,16174,4066,Motor Accident,2025-05-28,10734.12,APPROVED,0,63,19312.58,2026-05-07,VERIFIED
4604,7373,2242,Property Damage,2026-01-18,19368.98,PENDING,0,100,73053.43,2024-11-16,VERIFIED
4605,12988,4902,Health Claim,2025-11-07,41995.03,PENDING,0,25,80232.72,2025-10-30,VERIFIED
4606,20470,5786,Property Damage,2025-08-02,4324.26,APPROVED,0,10,6812.27,2025-09-28,VERIFIED
4607,15654,7364,Motor Accident,2026-04-27,95885.4,PENDING,0,3,70679.41,2025-07-14,VERIFIED
4608,14112,9481,Motor Accident,2025-08-09,19116.96,PENDING,0,49,30590.63,2023-07-18,PENDING
4609,13485,1468,Property Damage,2026-01-26,22047.95,APPROVED,0,26,66530.94,2024-07-28,VERIFIED
4610,5634,3524,Life Claim,2025-12-18,16958.73,APPROVED,0,79,79244.22,2023-10-28,VERIFIED
4611,6045,8377,Motor Accident,2025-08-06,6795.5,APPROVED,0,99,12168.63,2025-05-16,VERIFIED
4612,24228,7806,Motor Accident,2026-03-13,2347.04,APPROVED,0,35,9898.35,2024-06-27,VERIFIED
4613,17072,2170,Life Claim,2025-06-13,12665.88,REJECTED,0,56,32376.4,2023-11-27,PENDING
4614,13926,1777,Life Claim,2026-03-24,34935.57,APPROVED,0,8,19551.11,2025-05-12,PENDING
4615,3557,9569,Health Claim,2026-02-04,60019.01,REJECTED,0,35,37270.31,2025-03-29,PENDING
4616,22336,9288,Health Claim,2025-10-22,98904.19,REJECTED,0,68,94514.63,2026-05-15,PENDING
4617,23445,8642,Property Damage,2025-07-12,29284.7,PENDING,0,80,53078.81,2024-07-11,PENDING
4618,23322,8118,Life Claim,2025-10-27,21874.98,REJECTED,0,53,68479.13,2024-04-08,VERIFIED
4619,18356,7767,Property Damage,2025-07-12,39612.2,REJECTED,0,70,90634.18,2025-05-21,VERIFIED
4620,11750,3409,Health Claim,2025-07-17,6484.78,REJECTED,0,74,22900.58,2026-02-14,VERIFIED
4621,23225,751,Motor Accident,2025-11-03,9143.26,REJECTED,0,76,66260.62,2025-04-29,VERIFIED
4622,10380,9050,Motor Accident,2026-03-04,31278.67,APPROVED,0,2,76144.72,2025-10-20,PENDING
4623,3609,140,Property Damage,2025-10-01,1956.79,REJECTED,0,99,8566.6,2025-04-17,PENDING
4624,23387,4903,Property Damage,2026-05-13,176811.24,PENDING,0,13,96447.66,2024-06-11,VERIFIED
4625,10761,2498,Life Claim,2025-11-28,38417.67,PENDING,0,21,59089.07,2025-10-25,VERIFIED
4626,638,5926,Health Claim,2026-01-08,59800.89,REJECTED,0,47,56409.43,2026-02-18,PENDING
4627,22675,73,Life Claim,2026-05-07,189594.99,REJECTED,0,13,98179.08,2023-08-06,VERIFIED
4628,15183,589,Life Claim,2026-03-26,84183.3,APPROVED,0,7,53681.07,2024-10-13,PENDING
4629,13562,8774,Health Claim,2025-05-30,12960.97,REJECTED,0,2,25696.76,2025-11-10,VERIFIED
4630,22244,6144,Life Claim,2025-11-01,37565.46,APPROVED,0,51,84067.57,2025-11-09,PENDING
4631,13802,1429,Property Damage,2025-08-17,23093.65,PENDING,0,30,98755.19,2023-06-20,PENDING
4632,11418,7858,Health Claim,2026-04-11,63194.5,APPROVED,0,56,98580.55,2024-12-17,VERIFIED
4633,21172,2326,Property Damage,2025-09-15,95950.64,REJECTED,0,53,66493.65,2026-05-24,VERIFIED
4634,13654,5970,Motor Accident,2026-05-12,10005.47,REJECTED,0,7,45403.18,2025-07-18,PENDING
4635,17816,906,Property Damage,2025-07-16,15077.57,REJECTED,0,83,99143.68,2023-08-04,PENDING
4636,7495,5081,Life Claim,2026-03-27,24038.67,PENDING,0,98,98058.92,2023-06-12,PENDING
4637,8323,2912,Motor Accident,2026-04-15,21765.22,APPROVED,0,49,95242.65,2025-06-12,PENDING
4638,2293,6456,Property Damage,2026-02-08,17652.1,REJECTED,0,35,29664.59,2024-06-19,VERIFIED
4639,4297,7376,Property Damage,2026-02-12,40056.54,APPROVED,0,25,68579.82,2025-09-06,PENDING
4640,5676,2734,Motor Accident,2025-07-23,61953.09,PENDING,0,33,91507.3,2025-12-03,VERIFIED
4641,8146,7048,Life Claim,2026-01-16,21585.25,REJECTED,0,15,38015.4,2024-10-23,PENDING
4642,18440,6543,Life Claim,2025-11-11,9564.93,APPROVED,0,43,50035.52,2024-04-20,VERIFIED
4643,6795,2376,Life Claim,2025-09-15,4779.08,APPROVED,0,63,33270.01,2026-05-01,VERIFIED
4644,22375,5812,Life Claim,2025-07-04,24019.26,APPROVED,0,32,43494.56,2025-06-21,PENDING
4645,21912,1682,Property Damage,2025-10-01,13111.51,PENDING,0,10,28590.31,2024-09-16,VERIFIED
4646,16346,9145,Health Claim,2025-12-02,151810.99,PENDING,0,11,98620.13,2024-03-28,VERIFIED
4647,14098,9012,Motor Accident,2025-10-02,2534.18,PENDING,0,7,21144.0,2024-03-06,PENDING
4648,6953,2293,Property Damage,2025-07-21,8367.52,APPROVED,0,79,6828.79,2024-06-21,VERIFIED
4649,1372,1625,Health Claim,2025-08-27,7652.26,REJECTED,0,75,56990.29,2025-04-13,VERIFIED
4650,10579,8337,Motor Accident,2026-03-13,22743.95,REJECTED,0,35,42978.03,2025-06-11,PENDING
4651,1322,7478,Life Claim,2025-10-17,98674.42,APPROVED,0,95,82902.21,2023-06-27,PENDING
4652,24234,8750,Life Claim,2026-03-05,122011.93,REJECTED,0,85,85837.13,2024-12-28,VERIFIED
4653,16348,9203,Health Claim,2025-08-28,4422.06,PENDING,0,50,7937.93,2023-11-25,PENDING
